hero_id,game_id,total_gold,item_id_1,item_id_2,item_id_3,item_id_4,item_id_5
13,848,19080,83,96,105,15,29
26,848,26100,9,14,86,124,111
11,848,15165,147,109,125,90,116
8,848,28485,106,101,92,65,53
40,849,10672,23,120,171,108,6
79,849,22356,159,18,166,171,143
101,849,25254,71,158,69,136,78
17,849,34960,23,8,127,6,159
111,849,27094,49,85,153,157,70
60,849,22770,13,147,150,76,18
4,849,29854,18,171,105,147,9
108,849,16652,96,78,38,29,83
71,849,30406,152,153,165,159,41
96,849,36018,102,165,6,23,26
31,850,38097,66,79,129,74,137
59,850,14892,5,34,131,88,144
95,850,20043,86,7,135,103,74
81,850,18564,173,103,37,166,145
90,850,37230,153,53,48,98,14
46,850,41004,119,41,20,46,125
11,850,20655,34,93,81,143,30
69,850,13617,6,69,131,42,63
69,850,13617,129,22,88,69,45
36,850,27642,144,35,103,81,99
92,851,9672,145,1,131,15,29
119,851,24141,11,80,23,14,12
65,851,17901,168,2,20,92,104
40,851,9048,30,14,157,20,129
114,851,25389,96,138,114,90,147
10,851,11895,85,164,132,29,128
37,851,12363,156,83,75,89,10
111,851,12519,89,32,12,62,114
44,851,15756,82,104,148,111,2
119,851,20007,159,118,98,80,120
109,852,19280,128,18,68,133,67
81,852,6280,103,140,99,96,9
88,852,17680,90,103,21,57,117
8,852,19960,119,122,106,126,56
33,852,14200,4,95,138,50,60
103,852,27520,35,155,82,15,81
117,852,20440,114,120,40,17,105
46,852,26480,99,6,2,57,89
45,852,20760,118,30,103,4,51
112,852,18680,96,70,62,67,26
18,853,9072,28,42,128,143,4
6,853,10656,102,80,13,15,25
36,853,21696,108,18,96,144,13
96,853,31248,169,28,22,51,27
42,853,28560,157,90,3,21,162
81,853,16800,99,10,72,19,150
18,853,18192,84,21,124,85,142
114,853,19680,27,109,156,30,167
9,853,23760,44,98,142,77,8
85,853,10656,33,4,119,64,131
44,854,13248,77,167,59,106,45
69,854,6408,57,173,114,89,100
8,854,8400,115,170,37,58,7
20,854,12552,99,120,160,33,38
99,854,12816,142,130,10,93,94
51,854,11952,157,150,113,161,148
71,854,15072,157,95,35,103,84
35,854,8064,6,63,122,165,145
86,854,6312,26,55,12,36,75
25,854,14592,70,173,24,69,141
62,855,19096,168,28,66,123,163
119,855,37016,24,164,22,94,10
45,855,17528,126,127,138,145,39
4,855,35280,13,77,93,1,46
23,855,37632,69,48,109,77,57
2,855,17920,156,85,57,63,155
65,855,31080,102,60,38,62,8
77,855,19544,153,173,126,113,156
70,855,35896,2,10,148,18,50
108,855,16128,102,165,77,139,124
14,856,28900,75,71,166,94,23
44,856,24750,118,22,96,163,77
13,856,23150,124,42,100,61,79
90,856,42050,62,67,33,94,123
38,856,33800,155,138,97,173,32
60,856,24550,13,140,32,56,135
46,856,21050,166,99,110,76,157
41,856,13850,149,67,29,142,132
62,856,37150,97,99,6,149,155
32,856,20200,136,94,84,47,96
82,857,19716,27,28,145,56,8
56,857,32489,23,17,117,130,91
74,857,15052,11,147,65,13,108
61,857,29362,55,102,115,41,132
10,857,14257,10,39,50,85,20
79,857,31641,98,5,99,142,112
17,857,40280,157,87,160,31,121
67,857,14946,19,123,118,94,124
43,857,21306,5,110,128,109,95
66,857,11819,35,139,90,6,11
27,858,20427,84,50,120,8,55
95,858,14289,14,37,153,138,115
91,858,18546,17,110,68,66,48
67,858,7524,19,150,51,6,40
43,858,19338,80,163,97,57,127
88,858,15477,64,2,85,53,105
47,858,9801,93,18,110,107,127
70,858,23529,172,70,155,31,116
35,858,7392,33,70,53,85,99
41,858,10131,1,173,172,147,40
77,859,8426,57,128,103,169,84
70,859,16698,94,101,3,95,15
102,859,6314,171,70,41,95,52
39,859,16918,125,31,86,59,152
107,859,16324,142,116,81,33,8
63,859,16302,5,26,29,60,97
14,859,12232,91,3,116,16,98
119,859,10604,140,145,99,143,111
67,859,5368,80,59,27,123,139
67,859,5874,95,158,13,166,128
9,860,10200,119,84,41,46,155
108,860,6360,79,18,109,55,20
71,860,12160,58,147,80,142,38
42,860,11900,106,1,123,148,80
102,860,8000,92,70,48,141,122
16,860,7640,24,160,64,31,134
117,860,10220,136,12,153,124,165
49,860,12780,57,162,157,91,143
30,860,3900,81,66,25,28,115
97,860,20540,74,61,21,144,166
83,861,5983,60,143,167,50,5
114,861,21514,60,115,101,58,7
34,861,23281,171,96,152,110,62
69,861,8277,77,111,37,35,52
90,861,16492,154,158,77,25,168
116,861,8184,120,68,55,2,133
64,861,15252,68,45,28,141,15
17,861,23560,32,88,83,92,16
105,861,16864,161,152,138,160,79
118,861,20150,74,98,166,13,97
34,862,31314,98,8,100,151,62
88,862,31263,71,15,73,128,17
8,862,30651,125,145,17,66,31
82,862,18207,39,66,32,62,45
25,862,29835,148,20,164,51,111
70,862,22389,17,162,154,112,61
37,862,15351,16,167,149,128,72
52,862,33405,159,100,44,25,169
5,862,29223,145,129,98,71,73
25,862,23664,4,104,106,13,17
50,863,9880,14,78,61,45,52
43,863,12806,112,77,88,142,173
52,863,24738,85,109,27,59,19
91,863,14592,171,96,145,18,67
29,863,14516,136,108,152,65,7
56,863,23142,24,74,63,9,15
113,863,11742,65,54,84,86,22
47,863,13604,27,91,135,61,104
70,863,21318,72,103,37,10,78
68,863,7448,119,39,130,15,4
38,864,25311,73,119,82,17,71
56,864,19305,102,127,37,154,69
22,864,9906,130,73,67,104,109
21,864,15678,9,76,93,2,165
16,864,11076,161,40,160,141,139
92,864,18993,152,169,134,2,91
97,864,22971,74,63,129,158,164
47,864,9126,33,122,109,126,82
20,864,18915,44,43,59,24,110
26,864,24804,100,51,56,153,166
105,865,15411,38,125,65,85,46
68,865,7722,98,108,96,52,15
10,865,9471,89,97,127,33,130
6,865,8877,43,132,144,63,70
14,865,9999,132,57,164,159,59
52,865,20955,64,172,11,135,31
33,865,12111,168,88,173,56,79
26,865,12144,156,18,48,62,162
37,865,6534,98,11,122,58,163
13,865,20130,145,32,47,158,132
118,866,38645,48,80,113,98,46
64,866,29028,130,15,114,117,27
48,866,29205,101,59,61,13,67
96,866,47790,148,77,76,84,42
24,866,20591,11,98,152,19,30
77,866,21476,85,114,44,146,20
89,866,28733,57,40,156,47,111
42,866,35105,45,171,43,140,142
9,866,41890,169,103,127,133,165
116,866,15399,138,159,103,58,148
54,867,18980,109,113,118,166,168
48,867,31512,50,74,103,54,92
93,867,20644,110,148,156,96,108
27,867,40872,147,47,7,20,48
80,867,9568,57,20,14,16,102
48,867,35152,41,5,138,72,158
98,867,23712,29,121,18,163,36
16,867,14040,146,56,39,147,87
45,867,14560,133,73,118,74,130
103,867,38792,17,71,109,121,6
30,868,4599,64,11,4,20,143
70,868,10080,127,56,171,108,109
21,868,7245,32,120,149,85,58
53,868,15477,88,170,164,147,57
89,868,11886,36,146,91,66,104
26,868,12810,138,54,149,142,132
101,868,13587,9,92,100,105,33
74,868,10920,12,106,70,39,6
50,868,5838,64,33,9,23,66
67,868,5817,132,74,114,32,30
32,869,7533,126,101,76,71,29
63,869,12772,32,124,97,61,13
18,869,11811,37,48,16,59,12
112,869,16027,147,113,46,75,151
35,869,8525,22,8,102,15,160
13,869,18042,88,124,119,6,58
75,869,17484,137,23,109,26,79
18,869,8742,140,7,47,75,1
116,869,7750,16,163,100,9,124
91,869,17174,103,171,87,122,55
101,870,11950,91,45,8,3,115
59,870,17850,39,122,67,141,134
12,870,34800,24,1,105,170,158
116,870,13450,109,26,150,84,36
32,870,18050,115,13,132,156,9
38,870,35800,78,163,55,170,98
94,870,30300,60,87,121,29,78
108,870,13150,34,136,71,40,80
42,870,29750,53,21,19,41,38
51,870,31400,106,64,33,84,6
55,871,6930,149,115,111,98,14
28,871,5649,170,72,88,159,145
96,871,11130,68,144,122,21,154
9,871,16107,145,14,32,114,13
7,871,9366,108,78,85,139,140
9,871,9912,162,146,26,13,98
5,871,8610,22,37,160,36,8
36,871,7896,75,111,42,126,71
92,871,7224,118,163,149,81,120
26,871,12306,164,159,75,27,43
105,872,19152,24,131,130,62,142
37,872,15918,155,109,54,70,157
87,872,10080,72,78,161,36,48
46,872,36078,169,78,121,37,26
89,872,23604,11,106,53,97,140
105,872,18144,46,60,169,170,42
26,872,16590,48,156,1,110,33
7,872,26334,62,16,65,11,15
71,872,26628,4,120,67,157,134
15,872,29106,19,32,3,62,21
97,873,22044,62,123,40,7,41
85,873,5236,108,98,89,125,135
11,873,8624,140,36,155,141,45
14,873,14102,84,115,30,149,32
26,873,10428,151,123,92,7,76
65,873,12408,40,110,39,122,129
114,873,9042,168,41,160,54,46
43,873,7326,122,136,143,73,61
108,873,6666,92,172,26,103,169
25,873,14498,24,61,158,109,131
60,874,8401,104,117,122,30,13
49,874,15965,143,120,73,163,29
21,874,12493,144,99,65,25,69
21,874,12462,91,57,25,68,47
86,874,11098,98,76,19,101,80
46,874,26164,66,40,161,131,51
49,874,28334,98,8,43,159,140
102,874,4960,173,33,139,128,135
86,874,6603,19,123,59,84,104
104,874,7254,136,120,29,52,123
30,875,10950,57,81,153,111,149
57,875,51150,17,65,157,27,156
53,875,21200,21,143,132,50,135
118,875,32750,146,41,63,24,83
83,875,19450,25,137,121,144,43
100,875,31100,122,53,102,76,126
9,875,37650,11,19,33,68,13
95,875,14550,108,135,66,67,14
16,875,15050,38,46,129,86,120
37,875,18900,14,73,32,25,133
44,876,13685,17,15,164,140,12
113,876,8680,135,141,172,164,166
24,876,10010,109,132,173,20,30
116,876,9030,73,12,45,148,137
95,876,10920,64,107,65,113,59
48,876,18235,107,69,121,5,163
18,876,8820,4,135,114,143,149
52,876,23135,107,131,115,124,91
38,876,23625,87,116,53,5,103
17,876,26600,140,154,159,122,97
85,877,13590,156,90,145,71,110
45,877,15885,105,159,51,19,7
12,877,32130,29,60,10,173,115
110,877,24795,10,89,21,165,51
53,877,29700,31,7,75,86,140
25,877,29025,81,117,54,12,80
18,877,18135,32,152,14,164,15
15,877,21105,14,151,144,68,172
118,877,29205,124,28,131,93,152
22,877,21600,153,133,129,130,72
103,878,17097,67,82,52,7,132
77,878,14719,92,154,161,41,54
116,878,9758,113,5,71,29,100
60,878,27101,110,37,76,98,100
34,878,23616,128,96,145,115,133
16,878,7421,101,113,105,134,34
96,878,29438,110,138,92,64,59
62,878,22796,31,30,67,112,153
6,878,8159,126,106,69,61,71
67,878,9020,161,38,48,64,118
22,879,31436,143,50,126,14,108
32,879,19546,58,108,144,169,152
9,879,26042,157,84,54,131,20
114,879,40310,171,144,119,157,35
48,879,33814,12,112,114,136,21
96,879,39208,155,7,79,165,153
37,879,16182,116,130,99,168,105
93,879,27028,44,70,20,155,45
119,879,29638,65,62,82,91,72
87,879,21576,85,39,155,167,15
66,880,14336,152,143,89,21,142
49,880,27160,19,62,43,10,25
108,880,20384,58,157,154,52,142
100,880,33096,102,86,152,7,170
7,880,21728,152,42,60,164,172
96,880,41608,44,115,51,104,63
95,880,18088,102,47,21,64,19
15,880,35616,54,119,159,123,6
70,880,36960,1,5,62,170,126
12,880,38808,44,172,1,164,148
38,881,34384,72,115,67,71,36
99,881,29400,129,27,25,45,93
116,881,14728,75,99,70,163,136
91,881,27720,65,82,58,131,92
14,881,22680,94,27,115,81,125
83,881,22288,172,107,35,88,121
70,881,34160,18,131,44,124,168
20,881,20776,143,107,154,60,138
3,881,48496,112,117,81,3,4
88,881,35112,47,31,3,1,144
106,882,6000,56,57,142,80,64
59,882,11640,14,63,168,76,133
83,882,8610,122,169,99,7,110
53,882,19410,167,120,172,18,115
22,882,11100,109,106,75,33,167
22,882,22020,139,114,153,43,99
111,882,11910,136,122,34,66,116
37,882,6240,162,74,8,146,46
19,882,7080,127,46,18,97,73
6,882,7380,114,46,67,43,148
87,883,20007,170,127,157,115,111
42,883,33915,105,91,123,162,154
58,883,22743,37,75,30,153,111
108,883,17727,75,83,131,21,49
102,883,14649,66,159,88,105,63
112,883,22914,35,93,48,126,112
94,883,40242,157,141,83,1,62
39,883,20805,9,163,93,162,48
56,883,25764,49,53,134,121,114
54,883,27246,96,108,114,87,141
18,884,14045,26,89,3,37,24
74,884,15476,171,73,121,1,123
24,884,15582,57,105,85,16,84
44,884,27984,141,107,6,94,150
89,884,8957,165,159,135,148,10
39,884,24115,115,107,106,68,71
7,884,17755,172,47,166,54,103
77,884,19981,98,53,164,71,117
74,884,33178,26,25,8,16,58
84,884,34079,59,154,81,56,147
45,885,11172,127,126,34,168,152
117,885,21462,8,136,162,30,164
99,885,19488,14,159,92,133,47
14,885,19656,21,91,105,63,14
40,885,8610,99,131,105,86,113
2,885,13440,140,143,38,70,2
96,885,22638,116,38,151,65,128
31,885,29862,78,159,118,124,165
52,885,27090,8,123,122,11,131
17,885,31920,49,119,54,149,20
14,886,7161,80,44,119,85,24
43,886,10395,47,32,11,53,86
101,886,7392,101,36,172,10,120
31,886,17052,57,172,14,111,127
8,886,8694,76,169,157,95,83
112,886,8400,115,152,15,32,82
16,886,3822,105,57,162,87,85
63,886,16611,139,61,69,135,116
45,886,4872,121,22,127,46,117
58,886,8379,132,21,127,115,70
42,887,15470,140,157,101,56,30
111,887,8788,158,1,104,57,27
51,887,14014,106,30,27,1,73
17,887,19760,133,5,98,169,61
94,887,16718,155,23,50,33,165
71,887,19240,128,100,8,4,26
19,887,5096,80,88,70,171,49
46,887,10322,170,73,1,51,48
91,887,16744,26,166,14,54,162
10,887,9360,162,58,85,17,98
64,888,28536,72,126,149,28,45
45,888,19024,68,3,131,113,101
66,888,12702,102,84,151,74,150
90,888,25694,76,172,157,95,80
64,888,28536,79,40,73,117,45
63,888,29000,10,60,114,33,148
36,888,23838,170,87,46,12,66
56,888,20358,81,169,97,123,149
52,888,39788,118,141,109,5,145
119,888,37178,45,154,19,166,172
96,889,26752,102,19,62,42,147
50,889,11818,85,26,102,173,127
53,889,24738,157,27,151,147,84
6,889,8892,51,164,158,39,34
40,889,7866,42,76,15,114,47
92,889,13756,70,49,86,58,20
65,889,20558,20,27,78,25,138
64,889,18696,143,122,71,147,155
76,889,17670,134,89,109,7,146
69,889,10146,159,39,66,32,22
62,890,36521,12,103,146,32,54
116,890,15635,99,15,125,152,138
27,890,37996,116,16,149,119,145
60,890,31919,140,167,33,58,7
11,890,24721,101,28,168,127,8
72,890,40887,45,57,72,22,40
64,890,29028,72,41,90,137,30
52,890,40179,60,143,48,139,84
37,890,18172,47,167,151,170,121
39,890,26668,79,52,137,85,42
43,891,22792,91,100,159,24,136
86,891,18088,80,66,62,125,108
82,891,18424,141,71,159,63,62
42,891,33320,136,168,155,38,139
94,891,36736,126,165,35,166,78
37,891,12936,49,13,133,16,31
45,891,21672,149,86,15,78,110
6,891,13608,49,132,133,87,70
72,891,32648,15,137,25,8,156
91,891,34664,67,22,40,50,101
42,892,17850,165,126,75,94,130
23,892,15840,44,114,173,123,74
111,892,15840,94,7,4,26,146
35,892,9600,45,67,21,87,81
13,892,17370,106,69,158,22,32
117,892,15330,59,16,67,159,49
55,892,16440,61,126,67,145,158
103,892,21930,90,45,135,15,119
90,892,22710,164,45,148,141,2
1,892,8730,48,49,52,3,45
98,893,16335,112,155,116,161,152
47,893,9636,97,40,115,131,147
108,893,10791,170,1,136,46,125
15,893,20427,124,173,52,129,111
43,893,15213,104,40,169,56,133
104,893,14982,47,66,50,58,84
45,893,11847,23,97,120,111,3
5,893,18909,10,71,72,112,50
7,893,11286,38,46,96,119,83
9,893,16896,113,5,16,60,139
74,894,22250,71,150,139,1,42
19,894,9200,13,21,32,173,85
22,894,27050,107,75,15,76,32
60,894,38550,53,15,135,50,105
28,894,15750,111,142,125,140,46
62,894,44450,45,84,49,78,140
74,894,19100,146,161,149,156,63
92,894,12600,18,61,86,81,151
108,894,11950,49,152,7,59,141
114,894,19800,53,2,71,135,14
93,895,12580,165,21,107,149,171
115,895,17646,7,34,59,66,53
71,895,22848,65,88,70,14,54
28,895,15470,148,147,104,10,48
62,895,9010,91,10,78,104,30
41,895,6528,115,98,158,91,162
92,895,9724,51,129,2,113,38
83,895,13838,108,40,16,135,18
54,895,11152,2,130,126,108,49
88,895,22576,94,22,65,167,86
83,896,6220,70,139,98,45,166
111,896,8400,82,57,46,53,61
21,896,6760,171,5,153,75,64
45,896,6880,16,76,153,4,22
77,896,6740,159,74,164,41,50
57,896,20420,37,27,101,39,161
98,896,5880,155,19,98,36,120
109,896,10260,27,20,5,19,120
57,896,21300,69,91,58,153,5
11,896,6940,58,21,41,163,124
38,897,34290,107,93,45,10,96
86,897,21708,104,72,26,145,124
34,897,29916,43,131,68,119,155
97,897,59454,83,98,151,102,69
84,897,37692,151,78,155,118,11
40,897,13122,47,85,57,131,133
88,897,31374,120,63,1,163,141
81,897,22248,63,113,25,69,77
22,897,26244,129,165,15,40,161
38,897,32994,106,54,4,65,57
64,898,14760,98,133,146,71,100
20,898,9840,78,86,167,10,85
68,898,5610,85,3,63,26,76
45,898,13020,171,160,85,62,153
17,898,22800,124,87,39,67,61
105,898,12990,76,98,141,139,154
45,898,11190,63,5,122,137,39
76,898,15030,92,3,17,96,68
105,898,14370,35,70,92,94,150
99,898,19050,105,84,38,42,47
107,899,24276,96,59,73,55,4
49,899,30651,112,31,132,51,22
67,899,11679,87,118,12,111,93
72,899,33099,137,92,171,73,155
8,899,24633,23,5,120,26,38
32,899,23715,11,140,143,52,149
63,899,43911,146,53,132,63,168
20,899,20247,109,33,28,35,91
109,899,14484,37,6,131,94,120
22,899,29988,23,134,100,59,105
61,900,24272,41,52,65,165,69
39,900,21164,21,11,8,74,156
54,900,12691,152,32,118,129,63
28,900,8880,128,18,17,84,107
43,900,23643,126,74,35,33,16
64,900,18204,158,152,125,4,8
48,900,24383,33,124,42,6,70
12,900,28009,147,55,92,77,40
22,900,19129,98,111,104,103,37
34,900,17760,80,124,59,44,31
57,901,31155,127,123,45,66,106
20,901,11904,28,25,30,8,31
90,901,14384,2,12,70,46,106
70,901,13051,21,130,167,71,152
29,901,10447,76,29,3,143,64
81,901,13175,31,95,172,9,82
39,901,22754,90,22,96,50,117
78,901,14942,102,27,59,145,90
47,901,11656,56,96,115,65,152
8,901,19468,16,153,61,105,138
73,902,8172,88,121,92,35,100
49,902,27972,64,141,154,110,112
20,902,15480,100,124,26,161,61
75,902,17316,108,65,14,63,70
85,902,9072,122,161,30,123,34
71,902,20520,132,100,89,14,81
15,902,16236,5,32,22,24,153
53,902,27000,158,64,136,150,121
61,902,24228,113,137,51,168,92
53,902,23148,56,119,168,170,49
36,903,18795,171,20,146,93,152
92,903,9030,167,14,32,96,47
109,903,16240,91,139,27,138,150
64,903,17220,114,143,5,32,110
77,903,12320,45,112,77,126,31
72,903,25620,20,51,164,91,3
107,903,16765,131,26,82,44,139
43,903,23065,42,124,125,27,167
47,903,12635,166,90,127,5,126
23,903,11970,45,5,17,41,55
107,904,14616,91,6,49,55,77
82,904,7518,154,144,49,15,31
50,904,6804,171,19,3,90,39
102,904,7413,20,63,22,159,115
96,904,15414,1,117,121,57,24
119,904,11844,62,18,148,171,72
1,904,4494,56,102,13,100,125
41,904,4242,109,171,169,41,59
61,904,10920,130,64,170,78,57
67,904,4074,19,32,78,66,115
91,905,22790,90,62,14,142,83
6,905,10441,38,169,153,73,77
55,905,19186,34,99,35,105,112
101,905,14416,14,112,4,142,94
73,905,11872,152,143,94,6,51
82,905,18126,119,103,100,131,107
86,905,12773,77,103,121,61,133
116,905,13621,75,134,139,24,41
13,905,27984,163,5,151,124,157
97,905,54696,44,166,100,141,35
78,906,18400,61,122,147,22,126
47,906,8736,162,111,58,157,73
58,906,12768,123,4,168,86,36
80,906,8000,14,106,91,151,81
103,906,25408,62,138,121,52,49
5,906,12800,153,102,10,158,16
21,906,13120,71,53,3,16,146
70,906,12288,9,105,154,70,46
26,906,15008,110,116,68,163,87
40,906,7648,57,21,59,14,51
75,907,21296,104,106,170,169,130
18,907,16632,159,168,15,124,60
42,907,26180,167,63,126,143,38
53,907,18700,9,62,52,138,111
53,907,30976,66,109,141,62,156
91,907,30360,17,46,11,80,13
5,907,16764,74,131,44,70,139
78,907,24332,16,47,28,36,145
2,907,14080,84,123,105,23,4
33,907,19360,31,113,56,147,159
25,908,15625,102,45,7,160,93
85,908,5750,78,118,111,69,142
47,908,6300,146,102,75,81,106
49,908,17725,119,8,70,20,82
32,908,5350,68,171,110,81,161
27,908,12475,96,122,148,91,43
82,908,8275,109,139,51,112,162
8,908,16075,144,107,127,66,118
15,908,13375,86,165,96,13,115
6,908,5750,63,113,9,164,143
29,909,21489,75,105,64,117,154
56,909,21147,45,159,30,152,117
102,909,11229,135,41,62,18,64
73,909,23256,143,23,4,123,35
56,909,21318,77,106,67,156,119
109,909,22287,24,106,169,84,118
52,909,37734,96,117,81,107,63
4,909,47082,138,89,104,81,164
12,909,40071,108,55,169,62,9
99,909,36993,46,66,30,122,164
12,910,23529,42,147,66,118,46
110,910,18073,54,17,143,47,118
8,910,18724,67,52,16,81,139
98,910,14043,99,61,173,135,29
17,910,23560,104,144,47,168,56
108,910,8990,93,131,25,40,134
117,910,15841,168,10,136,17,28
63,910,18972,8,164,64,69,89
29,910,11501,61,88,30,148,157
79,910,18910,164,9,51,59,92
23,911,18777,73,162,78,84,161
91,911,18018,2,170,100,154,109
105,911,18051,31,103,38,49,76
83,911,7095,61,15,87,130,76
41,911,6039,35,158,45,110,159
93,911,13365,85,25,31,99,61
102,911,11682,19,146,66,15,57
17,911,25080,89,41,61,43,167
38,911,20691,40,22,73,80,88
9,911,13365,84,150,115,162,52
8,912,17700,15,35,11,89,68
112,912,18100,111,24,86,44,13
106,912,14250,161,10,147,90,146
18,912,19700,61,143,26,152,109
83,912,20300,9,87,30,110,62
3,912,43300,146,35,136,172,165
112,912,26050,24,142,46,28,150
48,912,28200,149,138,141,134,118
110,912,30150,155,79,134,149,135
37,912,20150,110,94,126,38,101
69,913,15219,36,29,123,118,127
107,913,47253,132,160,69,100,158
113,913,15789,109,26,37,137,149
8,913,24624,154,2,147,111,101
100,913,35283,152,19,112,85,77
99,913,34542,49,152,167,133,79
87,913,20976,127,171,117,164,125
45,913,16587,32,56,86,85,168
36,913,32376,93,37,55,121,147
95,913,20577,27,155,144,32,35
98,914,5760,7,14,30,133,137
51,914,12860,23,151,112,138,134
22,914,8800,109,146,138,125,59
73,914,6340,114,83,90,54,5
62,914,8780,41,172,72,86,115
31,914,10000,26,163,125,118,84
71,914,13640,96,135,163,30,124
40,914,5960,95,107,139,133,82
1,914,5380,65,148,76,126,97
9,914,8740,123,166,125,54,8
14,915,20553,27,54,95,50,62
13,915,27897,118,29,136,78,171
20,915,23715,46,104,68,110,158
44,915,26673,4,141,142,19,44
108,915,15249,152,46,142,134,26
102,915,15912,39,34,7,35,173
64,915,25092,14,36,126,101,58
69,915,13617,51,31,133,55,73
89,915,12750,44,151,5,161,119
11,915,22287,86,93,82,41,126
21,916,12390,102,46,107,87,144
108,916,13860,48,116,42,113,41
118,916,22750,171,159,66,95,40
108,916,9555,164,37,10,72,145
36,916,15715,88,79,168,111,156
85,916,8050,85,169,150,44,73
88,916,14630,123,42,52,117,89
77,916,12775,94,130,20,109,165
41,916,6650,159,53,107,120,51
28,916,13370,4,171,31,56,64
112,917,17457,80,143,2,4,40
70,917,16566,43,9,44,165,152
66,917,7887,19,125,39,146,126
106,917,9405,74,113,84,127,106
34,917,16368,49,36,167,11,9
97,917,36564,56,8,109,73,45
114,917,14454,107,126,102,14,92
22,917,15840,55,79,147,62,114
78,917,23430,26,65,28,150,1
24,917,8679,78,116,59,2,50
20,918,16080,56,143,6,80,72
81,918,7728,124,101,84,96,75
51,918,25536,46,123,153,161,104
53,918,28320,166,158,104,105,10
20,918,24624,19,77,111,105,46
95,918,13824,86,71,55,33,20
10,918,23424,19,3,86,26,23
41,918,13536,95,65,73,61,101
41,918,8304,67,156,86,148,94
98,918,15984,145,105,2,8,170
16,919,7821,71,115,158,160,78
15,919,22671,28,54,10,34,92
89,919,9042,69,91,48,49,73
71,919,22242,105,59,161,83,46
88,919,23100,59,79,43,24,109
109,919,8679,16,30,55,163,106
96,919,18546,133,153,33,3,39
50,919,10593,72,173,54,171,124
74,919,18546,43,13,172,118,78
11,919,15510,61,101,35,162,169
2,920,8320,158,67,143,88,53
117,920,13286,118,2,162,22,129
67,920,5044,172,126,72,102,83
5,920,8060,158,92,117,11,81
26,920,19266,46,6,118,103,148
73,920,9022,172,9,72,149,10
53,920,18642,30,80,127,171,102
97,920,22386,118,155,13,112,76
114,920,16562,92,75,139,37,84
44,920,15366,10,139,155,104,24
16,921,11020,30,151,45,33,15
28,921,13224,58,123,94,144,127
93,921,37526,126,52,136,124,97
62,921,24592,128,57,124,53,155
100,921,43094,55,22,39,91,18
60,921,38860,80,137,13,1,46
104,921,33060,148,36,131,123,74
114,921,21112,86,60,135,64,51
69,921,15486,28,3,112,141,67
84,921,45356,33,55,101,149,128
80,922,16128,7,152,139,38,80
25,922,38064,153,91,54,90,159
89,922,11328,107,37,8,9,105
18,922,17856,65,105,159,11,20
87,922,10128,64,122,69,7,161
95,922,10080,129,77,72,102,17
85,922,14160,170,47,77,14,137
109,922,24384,77,94,115,34,26
61,922,22224,85,138,168,8,98
51,922,26208,112,28,130,129,15
84,923,27680,50,80,96,129,112
21,923,8640,47,50,6,4,51
24,923,10016,12,144,87,171,8
94,923,17888,166,31,111,128,77
37,923,8672,159,143,172,122,59
1,923,7008,166,75,58,139,111
99,923,17888,139,152,37,16,25
86,923,12480,124,71,128,57,166
70,923,20512,121,116,92,115,145
91,923,15456,141,136,164,95,153
36,924,6318,116,64,11,121,141
18,924,9450,149,97,14,19,134
25,924,13905,152,129,10,119,42
3,924,23382,145,110,170,34,37
113,924,9099,80,124,104,101,127
115,924,9585,115,143,147,169,120
106,924,10989,118,37,165,15,38
27,924,14850,21,35,54,132,77
62,924,6264,2,146,114,14,86
65,924,11556,124,102,117,165,80
31,925,26936,34,40,140,130,39
71,925,31616,19,74,156,157,72
83,925,12376,45,157,37,161,106
67,925,10296,167,129,42,80,83
22,925,31772,3,109,145,6,70
19,925,22152,54,164,65,145,121
51,925,28912,158,165,32,59,128
37,925,15444,35,121,27,48,67
73,925,19656,107,52,71,109,77
90,925,43940,147,135,96,23,104
112,926,21250,37,170,73,134,114
78,926,23250,72,133,96,101,88
73,926,17850,37,30,86,119,69
106,926,14550,1,17,86,78,27
50,926,12500,29,142,122,12,96
27,926,39750,28,77,6,93,163
57,926,34700,61,67,90,32,19
94,926,30200,150,33,77,53,45
83,926,12550,65,138,70,50,81
40,926,11900,132,95,167,93,106
93,927,28732,150,162,73,117,45
11,927,18128,55,139,61,50,74
101,927,20680,145,6,30,104,16
55,927,20196,68,95,75,16,23
40,927,11220,66,60,53,113,93
61,927,33088,48,29,99,8,141
14,927,20328,63,92,5,19,111
98,927,21956,23,56,135,113,64
1,927,13068,153,122,151,168,32
31,927,18964,143,47,155,43,165
49,928,21682,91,4,150,56,124
98,928,16761,106,129,12,139,21
104,928,8806,4,109,68,86,152
103,928,23865,89,61,141,170,77
61,928,20128,27,22,33,102,120
113,928,7770,24,173,42,38,65
80,928,6105,140,106,72,35,153
84,928,24272,17,126,19,85,154
55,928,22459,11,122,28,148,127
82,928,13616,168,12,99,34,17
75,929,36200,147,163,128,20,103
63,929,45650,2,55,119,35,126
53,929,23850,16,121,149,124,38
115,929,10850,154,132,18,160,60
67,929,10350,97,88,4,108,114
113,929,13200,71,14,82,30,6
39,929,15450,42,6,127,9,145
65,929,26750,39,168,41,95,156
1,929,12800,78,76,150,72,115
97,929,51650,123,40,47,78,2
10,930,22936,151,144,8,97,173
80,930,7567,117,116,152,124,119
70,930,25098,67,68,170,107,109
72,930,28200,57,149,15,107,3
56,930,24393,144,131,37,123,169
48,930,22654,94,57,95,24,92
