"Match","Hero","Player","Result","Kills","Deaths","Assists","KDA","GPM","XPM","Last Hits","Denies","LVL","HD","TD","HH","GS","End Game Items"
"6990277365","Snapfire","Sammyboy","Win","5","5","10","3.00","322","404","68","3","14","10319","93","0","7705","Arcane Boots Magic Wand Glimmer Cape Observer and Sentry Wards Quelling Blade"
"6990277365","Naga Siren",".Ark","Win","6","0","5","-","779","665","412","12","18","10736","4547","0","21335","Power Treads Orchid Malevolence Wind Lace Butterfly Heart of Tarrasque Manta Style"
"6990277365","Sand King","Monster","Loss","3","6","5","1.33","415","394","163","6","13","12662","0","1703","9220","Blink Dagger Guardian Greaves Wind Lace Quelling Blade Ogre Axe Magic Wand"
"6990277365","Phoenix","Yadomi","Loss","3","5","6","1.80","258","358","56","1","13","9539","51","18","6990","Tranquil Boots Fluffy Hat Observer and Sentry Wards Magic Stick Glimmer Cape"
"6990277365","Hoodwink","Pamplona","Loss","3","5","5","1.60","188","276","14","3","11","7846","138","0","6085","Smoke of Deceit Magic Wand Blight Stone Arcane Boots Sentry Ward"
"6990277365","Treant Protector","FLee","Win","1","3","15","5.33","282","455","57","4","15","6249","36","2415","7180","Glimmer Cape Magic Stick Wind Lace Blink Dagger Arcane Boots"
"6990277365","Mars","Black Soul","Loss","3","3","5","2.67","373","424","136","8","14","10446","26","0","10400","Black King Bar Blink Dagger Blight Stone Magic Wand Bottle Phase Boots"
"6990277365","Bloodseeker","Rises","Loss","0","2","6","3.00","440","514","217","20","16","8524","566","0","12530","Maelstrom Wraith Band Magic Wand Black King Bar Phase Boots Hyperstone"
"6990277365","Storm Spirit","Владик","Win","6","0","10","-","440","567","137","6","16","15767","2178","200","12275","Aegis of the Immortal Magic Wand Power Treads Black King Bar Kaya and Sange"
"6990236210","Snapfire","Sammyboy","Win","1","4","14","3.75","344","390","94","5","15","10774","125","2185","9965","Arcane Boots Magic Wand Iron Branch Iron Branch Wraith Pact"
"6990236210","Treant Protector","FLee","Win","3","2","11","7.00","290","401","38","5","15","8910","354","5956","7835","Magic Stick Lotus Orb Blink Dagger Boots of Speed"
"6990236210","Visage","Sunlight","Win","5","3","12","5.67","507","554","196","7","18","11775","12443","5614","14275","Platemail Guardian Greaves Pipe of Insight Magic Wand Drum of Endurance"
"6990236210","Tiny","Владик","Win","6","1","10","16.00","481","552","177","11","18","16750","3787","0","12460","Echo Sabre Bottle Magic Wand Phase Boots Black King Bar Blink Dagger"
"6990236210","Faceless Void","Rises","Loss","3","5","6","1.80","513","562","253","21","18","11186","0","0","16195","Wraith Band Mjollnir Blitz Knuckles Black King Bar Power Treads Hand of Midas"
"6990236210","Invoker","Black Soul","Loss","6","1","3","9.00","537","585","219","14","18","16727","1576","0","16415","Black King Bar Null Talisman Hand of Midas Aghanim's Scepter Null Talisman Boots of Travel"
"6990236210","Tusk","Pamplona","Loss","1","7","7","1.14","198","249","28","1","11","7637","38","0","6000","Fluffy Hat Magic Wand Boots of Speed Blink Dagger Wraith Band Infused Raindrops"
"6990236210","Silencer","Yadomi","Loss","0","5","9","1.80","227","312","49","1","13","15271","0","195","7265","Cloak Boots of Speed Observer and Sentry Wards Magic Wand Force Staff"
"6990236210","Death Prophet","Monster","Loss","2","3","8","3.33","420","435","200","15","16","11513","1193","2946","14085","Heaven's Halberd Guardian Greaves Pipe of Insight Wraith Band Wraith Band Magic Wand"
"6990236210","Terrorblade",".Ark","Win","6","2","4","5.00","716","629","377","8","19","16171","10391","0","22835","Power Treads Eye of Skadi Aghanim's Scepter Black King Bar Aegis of the Immortal  Manta Style"
"6990189136","Doom","Speeed","Loss","2","4","4","1.50","491","420","223","17","17","12644","158","1844","16810","Pipe of Insight Guardian Greaves Blink Dagger Heaven's Halberd Wraith Band Magic Wand"
"6990189136","Pangolier","Kitzz","Loss","2","2","6","4.00","545","643","360","6","22","19624","793","0","18250","Lotus Orb Blink Dagger Diffusal Blade Boots of Speed Orb of Corrosion Aghanim's Scepter"
"6990189136","Templar Assassin","YamSun","Win","10","2","8","9.00","755","859","432","12","25","33998","26524","0","24190","Dragon Lance Swift Blink Black King Bar Desolator Power Treads Daedalus"
"6990189136","Treant Protector","Husky","Win","0","4","12","3.00","278","376","47","3","16","5879","140","8882","12265","Blink Dagger Arcane Boots Magic Stick Force Staff Drum of Endurance"
"6990189136","Primal Beast","Moo","Win","4","2","12","8.00","463","545","240","12","20","10332","922","0","17500","Phase Boots Black King Bar Magic Wand Lotus Orb Gem of True Sight Pipe of Insight"
"6990189136","Lina","Dnm","Loss","3","4","2","1.25","589","768","398","10","23","8145","846","0","18990","Falcon Blade Shadow Blade Hurricane Pike Black King Bar Boots of Travel Maelstrom"
"6990189136","Centaur Warrunner","Gunnar","Win","9","1","11","20.00","641","826","342","8","24","24217","4333","0","25835","Hood of Defiance Refresher Orb Blade Mail Heart of Tarrasque Boots of Travel Arcane Blink"
"6990189136","Clockwerk","albinozebra1","Loss","2","8","4","0.75","209","221","33","9","12","8448","66","0","7740","Magic Wand Force Staff Boots of Speed Observer and Sentry Wards Dust of Appearance Ghost Scepter"
"6990189136","Rubick","Leslão","Win","2","2","20","11.00","378","505","83","3","19","11543","639","195","14775","Force Staff Tranquil Boots Blink Dagger Octarine Core Dust of Appearance Sentry Ward"
"6990189136","Skywrath Mage","CTOMAHEH1","Loss","2","7","6","1.14","241","309","50","3","15","12688","77","0","10190","Boots of Speed Sentry Ward Clarity Hand of Midas Aghanim's Scepter Smoke of Deceit"
"6990153823","Tusk","Kitzz","Loss","0","6","7","1.17","323","405","136","6","15","10230","23","0","9860","Black King Bar Blink Dagger Magic Wand Phase Boots Bottle Blight Stone"
"6990153823","Primal Beast","Moo","Win","12","2","5","8.50","506","648","172","16","19","15094","1310","0","15130","Phase Boots Spirit Vessel Kaya and Sange Magic Wand Wind Lace Black King Bar"
"6990153823","Timbersaw","Speeed","Loss","2","5","5","1.40","492","571","259","7","18","17987","0","0","14765","Kaya and Sange Arcane Boots Blink Dagger Soul Ring Aghanim's Scepter Wind Lace"
"6990153823","Nature's Prophet","Dnm","Loss","4","6","3","1.17","507","505","274","5","17","11600","2254","0","14150","Black King Bar Gleipnir Power Treads Dragon Lance Fluffy Hat Iron Branch"
"6990153823","Treant Protector","Husky","Win","1","2","15","8.00","320","412","45","0","15","4096","287","6994","6820","Smoke of Deceit Blink Dagger Arcane Boots Magic Stick Sentry Ward"
"6990153823","Leshrac","Gunnar","Win","7","1","10","17.00","771","1049","397","0","24","19683","8610","0","26100","Black King Bar Aegis of the Immortal Bloodstone Kaya and Sange Boots of Travel 2 Arcane Blink"
"6990153823","Snapfire","Leslão","Win","0","2","15","7.50","392","455","124","3","16","6499","1436","3859","11030","Wind Lace Guardian Greaves Force Staff Smoke of Deceit Magic Wand Iron Branch"
"6990153823","Slark","YamSun","Win","8","2","10","9.00","607","802","242","10","21","18471","6958","0","19130","Aghanim's Scepter Black King Bar Magic Wand Bloodthorn Power Treads"
"6990153823","Rubick","CTOMAHEH1","Loss","1","7","5","0.86","197","237","42","3","11","5913","227","0","4480","Boots of Speed Magic Wand Aether Lens"
"6990153823","Silencer","albinozebra1","Loss","1","4","7","2.00","185","225","12","3","11","7751","0","0","5125","Magic Wand Veil of Discord Fluffy Hat Observer and Sentry Wards Smoke of Deceit Boots of Speed"
"6990097548","Riki","CTOMAHEH1","Win","1","8","26","3.38","288","465","21","3","23","5202","97","0","13945","Tranquil Boots Gem of True Sight Force Staff Blink Dagger Magic Wand Ultimate Orb"
"6990097548","Crystal Maiden","Husky","Loss","3","12","17","1.67","273","366","63","1","20","10819","0","2724","14245","Drum of Endurance Tranquil Boots Wraith Pact Force Staff Observer and Sentry Wards"
"6990097548","Viper","Moo","Loss","2","9","14","1.78","538","501","454","21","23","29246","1196","0","28840","Boots of Travel 2 Spirit Vessel Manta Style Hurricane Pike Wind Lace Black King Bar"
"6990097548","Tusk","Gunnar","Loss","6","5","16","4.40","488","583","333","2","25","28920","1108","0","26385","Black King Bar Force Staff Power Treads Aghanim's Scepter Octarine Core Blink Dagger"
"6990097548","Jakiro","albinozebra1","Win","3","5","17","4.00","335","559","80","0","25","9224","672","0","18510","Gem of True Sight Force Staff Cheese Gem of True Sight Octarine Core Tranquil Boots"
"6990097548","Marci","Leslão","Loss","5","5","16","4.20","293","526","97","1","24","13772","961","5799","15940","Observer and Sentry Wards Nullifier Boots of Speed Skull Basher Black King Bar Dust of Appearance"
"6990097548","Nature's Prophet","YamSun","Loss","10","4","10","5.00","898","752","904","14","28","47854","6433","0","50065","Satanic Gleipnir Bloodthorn Silver Edge Refresher Orb Black King Bar"
"6990097548","Terrorblade","Dnm","Win","10","3","15","8.33","823","572","769","11","26","63964","20474","27","40305","Black King Bar Manta Style Hurricane Pike Aegis of the Immortal Daedalus Eye of Skadi"
"6990097548","Death Prophet","Kitzz","Win","12","6","11","3.83","557","687","398","10","27","35014","8886","0","27465","Black King Bar Linken's Sphere Shiva's Guard Boots of Travel Kaya and Sange Eul's Scepter of Divinity"
"6990097548","Timbersaw","Speeed","Win","8","4","14","5.50","744","774","675","8","30","42996","477","0","40740","Octarine Core Scythe of Vyse Overwhelming Blink Lotus Orb Kaya and Sange Boots of Travel 2"
"6990000123","Tusk","Puppey","Loss","0","7","7","1.00","228","327","52","1","14","10661","0","0","7455","Bracer Boots of Speed Glimmer Cape Bracer Magic Wand Observer and Sentry Wards"
"6990000123","Snapfire","Zayac","Loss","2","9","8","1.11","244","336","49","1","14","17191","0","0","8405","Force Staff Arcane Boots Observer and Sentry Wards Magic Wand Smoke of Deceit"
"6990000123","Clockwerk","KuroKy","Win","6","5","15","4.20","342","488","52","21","18","20470","469","0","11955","Blade Mail Aghanim's Scepter Smoke of Deceit Magic Wand Phase Boots Ghost Scepter"
"6990000123","Naga Siren","GH","Win","2","1","20","22.00","380","505","122","1","18","5778","859","7484","13875","Guardian Greaves Aghanim's Scepter Wraith Band Wind Lace"
"6990000123","Razor","ATF","Win","7","3","13","6.67","554","694","264","15","21","24501","5501","0","19385","Power Treads Heaven's Halberd Wraith Band Satanic Black King Bar Falcon Blade"
"6990000123","Visage","Resolut1on","Loss","2","6","6","1.33","326","415","143","16","16","10770","691","4089","9610","Platemail Tranquil Boots Wraith Band Vladmir's Offering Drum of Endurance Magic Wand"
"6990000123","Bloodseeker","Crystallis","Loss","2","4","5","1.75","410","373","211","12","15","14173","152","0","14040","Black King Bar Mjollnir Magic Wand Phase Boots"
"6990000123","Dark Seer","MinD ContRoL","Win","3","1","20","23.00","472","554","210","2","19","13684","1491","374","17165","Arcane Boots Blink Dagger Magic Wand Pipe of Insight Crimson Guard Aghanim's Scepter"
"6990000123","Lina","BOOM","Loss","4","5","2","1.20","498","518","282","7","18","18047","0","0","15740","Boots of Travel Black King Bar Hurricane Pike Crystalys Null Talisman Magic Wand"
"6990000123","Leshrac","SumaiL","Win","13","1","16","29.00","779","849","395","18","23","38356","16019","0","24235","Scythe of Vyse Bloodstone Blink Dagger Ghost Scepter Boots of Travel 2 Kaya and Sange"
"6989920440","Riki","Zayac","Loss","0","9","10","1.11","207","213","39","2","11","5018","0","0","6965","Smoke of Deceit Arcane Boots Force Staff Magic Wand Healing Salve Enchanted Mango"
"6989920440","Dark Seer","Resolut1on","Loss","3","2","6","4.50","516","517","325","5","18","14375","316","6142","19740","Scythe of Vyse Force Staff Wind Lace Pipe of Insight Guardian Greaves Magic Wand"
"6989920440","Monkey King","Crystallis","Loss","3","7","2","0.71","406","405","230","11","16","13485","1078","0","13520","Echo Sabre Black King Bar Desolator Orb of Corrosion Power Treads Wraith Band"
"6989920440","Marci","Puppey","Loss","0","6","5","0.83","195","322","49","4","14","3980","0","2331","5360","Hood of Defiance Boots of Speed Observer and Sentry Wards Bracer Magic Wand Bracer"
"6989920440","Undying","KuroKy","Win","0","6","19","3.17","294","421","58","4","17","6178","678","9201","10490","Cloak Wind Lace Holy Locket Guardian Greaves Sentry Ward"
"6989920440","Razor","ATF","Win","7","1","18","25.00","572","658","305","7","21","24483","5535","0","19360","Power Treads Sange and Yasha Wraith Band Assault Cuirass Black King Bar Falcon Blade"
"6989920440","Nature's Prophet","MinD ContRoL","Win","6","2","15","10.50","629","610","341","13","20","25368","15149","0","19850","Power Treads Gleipnir Magic Wand Black King Bar Satanic Blight Stone"
"6989920440","Tiny","BOOM","Loss","4","5","2","1.20","349","368","186","19","15","18927","0","0","13660","Power Treads Blink Dagger Bottle Aghanim's Scepter Echo Sabre Magic Wand"
"6989920440","Keeper of the Light","SumaiL","Win","12","0","14","-","574","680","272","4","21","25586","608","10542","21545","Boots of Travel Force Staff Spirit Vessel  Aghanim's Scepter Kaya Octarine Core"
"6989920440","Rubick","GH","Win","3","1","16","19.00","363","431","78","7","17","11696","560","0","10755","Boots of Speed Null Talisman Force Staff Blink Dagger Lotus Orb"
"6989820825","Rubick","Sneyking","Loss","1","8","4","0.62","255","265","63","5","12","11332","1243","0","8905","Arcane Boots  Force Staff Smoke of Deceit Wind Lace Sentry Ward"
"6989820825","Io","Seleri","Win","1","1","21","22.00","305","564","30","5","18","4076","2549","12407","7440","Mekansm Holy Locket Soul Ring Infused Raindrops Observer Ward"
"6989820825","Medusa","skiter","Loss","0","2","0","-","557","539","325","9","17","11561","115","0","16740","Wraith Band Magic Wand Manta Style Power Treads Shadow Blade Eye of Skadi"
"6989820825","Lifestealer","DyrachYO","Win","5","1","6","11.00","656","725","285","21","20","11824","9138","517","19565","Phase Boots Armlet of Mordiggian Magic Wand Ogre Axe Assault Cuirass Desolator"
"6989820825","Snapfire","Saksa","Loss","0","9","6","0.67","264","275","60","10","12","13237","178","0","7760","Observer and Sentry Wards Veil of Discord Magic Wand Boots of Speed Force Staff"
"6989820825","Beastmaster","33","Loss","2","4","3","1.25","448","465","213","8","16","12189","3488","496","11610","Quelling Blade Helm of the Overlord Black King Bar Boots of Speed Wind Lace"
"6989820825","Void Spirit","Nine","Loss","2","3","2","1.33","444","476","174","6","16","8719","801","110","13085","Kaya Magic Wand Hand of Midas Wind Lace Boots of Travel Aghanim's Scepter"
"6989820825","Tidehunter","Ace","Win","4","2","11","7.50","587","675","243","12","19","12565","1741","0","16340","Soul Ring Aghanim's Scepter Blink Dagger Refresher Orb Hood of Defiance Phase Boots"
"6989820825","Tusk","tOfu","Win","4","1","11","15.00","343","475","50","2","16","11131","402","0","9645","Blink Dagger Tranquil Boots Lotus Orb Smoke of Deceit Magic Wand Observer and Sentry Wards"
"6989820825","Leshrac","CC&C","Win","12","1","10","22.00","777","657","334","13","19","24077","13375","0","23635","Cloak Boots of Travel Shiva's Guard Bloodstone Aegis of the Immortal Kaya and Sange"
"6989735231","Puck","CC&C","Win","7","1","14","21.00","606","796","269","6","21","22656","1900","0","18325","Boots of Speed Octarine Core Witch Blade Blink Dagger Bottle Kaya and Sange"
"6989735231","Doom","Ace","Win","5","3","11","5.33","682","713","232","10","20","14485","445","0","19130","Black King Bar Hand of Midas Blink Dagger Platemail Octarine Core Boots of Travel"
"6989735231","Treant Protector","Seleri","Win","3","4","17","5.00","353","544","81","2","17","5849","361","8937","10075","Force Staff Guardian Greaves Magic Wand Cloak Quelling Blade Observer and Sentry Wards"
"6989735231","Lina","DyrachYO","Win","11","1","5","16.00","803","1008","396","19","24","19246","8837","0","24165","Silver Edge Assault Cuirass Black King Bar Boots of Travel Maelstrom Falcon Blade"
"6989735231","Rubick","tOfu","Win","5","2","12","8.50","382","626","104","4","19","11143","19","0","11030","Blink Dagger Tranquil Boots Force Staff Aether Lens Magic Wand"
"6989735231","Tidehunter","33","Loss","0","8","4","0.50","391","450","196","11","16","3409","401","0","11085","Blink Dagger Ultimate Orb Arcane Boots Pipe of Insight Wind Lace Magic Wand"
"6989735231","Zeus","Nine","Loss","4","3","5","3.00","486","526","217","7","17","24624","0","0","14935","Magic Wand Aether Lens Boots of Speed Kaya and Sange Wind Lace Aghanim's Scepter"
"6989735231","Chaos Knight","skiter","Loss","3","3","5","2.67","505","561","259","6","18","11211","780","0","15530","Armlet of Mordiggian Blink Dagger Black King Bar Power Treads Magic Wand Mage Slayer"
"6989735231","Hoodwink","Saksa","Loss","3","7","5","1.14","253","375","46","8","14","9815","81","363","9745","Arcane Boots Blink Dagger Magic Wand Fluffy Hat Sentry Ward Glimmer Cape"
"6989735231","Clockwerk","Sneyking","Loss","1","10","7","0.80","197","276","42","11","12","8449","0","0","6520","Wind Lace Force Staff Tranquil Boots Magic Wand Sentry Ward"
"6989630940","Beastmaster","Zai","Win","2","4","17","4.75","612","663","329","11","21","16747","6052","4126","19235","Blink Dagger Boots of Bearing Black King Bar Helm of the Overlord Quelling Blade Dust of Appearance"
"6989630940","Crystal Maiden","INSaNiA","Win","4","2","12","8.00","382","462","47","4","17","13082","796","0","12730","Blink Dagger Boots of Speed Force Staff Black King Bar"
"6989630940","Rubick","Boxi","Win","4","6","14","3.00","354","555","69","3","19","13247","311","96","13535","Boots of Speed Force Staff Aether Lens Blink Dagger Wind Lace Magic Wand"
"6989630940","Pudge","MiCKe","Win","8","2","11","9.50","657","743","303","15","22","17884","2983","2502","21650","Phase Boots Black King Bar Soul Ring Blink Dagger Aghanim's Scepter Shiva's Guard"
"6989630940","Death Prophet","DM","Loss","2","4","6","2.00","383","496","191","5","18","13808","635","1534","14385","Heaven's Halberd Magic Wand Black King Bar Wraith Band Guardian Greaves Wind Lace"
"6989630940","Treant Protector","Taiga","Loss","0","8","7","0.88","206","269","49","1","13","5063","0","3716","7160","Tranquil Boots Blink Dagger Magic Wand Observer and Sentry Wards"
"6989630940","Shadow Fiend","-","Win","8","1","6","14.00","719","793","353","17","23","26258","25800","0","24635","Dragon Lance Black King Bar Power Treads Silver Edge Butterfly Satanic"
"6989630940","Naga Siren","Yuragi","Loss","2","4","6","2.00","715","514","520","2","19","12056","666","0","26420","Power Treads Daedalus Hand of Midas Manta Style Eye of Skadi Heart of Tarrasque"
"6989630940","Invoker","bzm","Loss","7","4","5","3.00","540","695","235","13","22","15881","2928","0","19525","Magic Wand Blink Dagger Scythe of Vyse Hand of Midas Black King Bar Boots of Travel"
"6989630940","Disruptor","Misha","Loss","3","8","9","1.50","226","244","40","0","12","10832","34","0","8720","Aghanim's Scepter Clarity Observer Ward Wind Lace Tranquil Boots"
"6989534909","Hoodwink","Boxi","Loss","4","9","6","1.11","333","598","106","4","20","13975","0","0","9845","Arcane Boots Force Staff Wind Lace Blink Dagger Magic Wand Blight Stone"
"6989534909","Dark Willow","Taiga","Win","4","6","11","2.50","319","371","28","0","15","10534","191","0","9415","Boots of Speed Aether Lens Dust of Appearance Force Staff Magic Wand Wind Lace"
"6989534909","Magnus","Zai","Loss","1","6","8","1.50","354","449","170","3","17","7853","0","3047","13915","Blink Dagger Guardian Greaves Force Staff Magic Wand Wraith Band"
"6989534909","Timbersaw","DM","Win","8","3","13","7.00","617","818","279","3","23","25619","3174","0","18525","Lotus Orb Aghanim's Scepter Soul Ring Kaya and Sange Boots of Speed Aeon Disk"
"6989534909","Rubick","INSaNiA","Loss","3","5","10","2.60","310","400","92","3","16","23368","83","60","8405","Blink Dagger Arcane Boots Magic Wand Smoke of Deceit Observer and Sentry Wards"
"6989534909","Monkey King","MiCKe","Loss","2","3","7","3.00","550","634","343","20","20","16499","4678","0","20325","Phase Boots Black King Bar Echo Sabre Eye of Skadi Manta Style Orb of Corrosion"
"6989534909","Pangolier","bzm","Win","8","3","19","9.00","607","851","247","5","23","23080","2367","110","19375","Arcane Boots Blink Dagger Diffusal Blade Skull Basher Aghanim's Scepter"
"6989534909","Tusk","-","Loss","8","7","5","1.86","536","646","265","7","20","22426","140","122","16715","Hand of Midas Blink Dagger Phase Boots Falcon Blade Black King Bar Desolator"
"6989534909","Treant Protector","Misha","Win","3","4","22","6.25","300","548","23","2","19","8144","153","7518","7865","Ring of Protection Blink Dagger Magic Wand Arcane Boots Wind Lace"
"6989534909","Lina","Yuragi","Win","7","2","12","9.50","767","967","408","8","25","16775","17443","0","25315","Assault Cuirass Boots of Travel Satanic Gleipnir Falcon Blade Hurricane Pike"
"6989378485","Tiny","Taiga","Loss","1","14","24","1.79","318","486","131","3","24","28249","204","0","16000","Tranquil Boots Blink Dagger Black King Bar Force Staff Lotus Orb"
"6989378485","Sniper","Yuragi","Loss","10","7","21","4.43","749","649","793","10","28","62842","7842","0","38720","Swift Blink Linken's Sphere Silver Edge Mjollnir Black King Bar Hurricane Pike"
"6989378485","Omniknight","Misha","Loss","1","8","23","3.00","263","429","37","3","23","6129","45","10779","15030","Force Staff Aeon Disk Arcane Boots"
"6989378485","Batrider","bzm","Loss","12","6","18","5.00","636","803","574","9","29","66647","96","228","33290","Witch Blade Overwhelming Blink Octarine Core Black King Bar Boots of Travel Aeon Disk"
"6989378485","Death Prophet","DM","Loss","13","3","20","11.00","550","695","425","6","28","42295","9118","12273","28460","Blink Dagger Heaven's Halberd Black King Bar Shiva's Guard Guardian Greaves Refresher Orb"
"6989378485","Mirana","INSaNiA","Win","2","9","24","2.89","391","509","153","4","25","20360","886","11847","23465","Linken's Sphere Guardian Greaves Gem of True Sight Force Staff Wraith Pact Lotus Orb"
"6989378485","Riki","Boxi","Win","1","14","24","1.79","314","486","66","5","24","12606","38","0","17305","Boots of Travel Eul's Scepter of Divinity Belt of Strength Blink Dagger Magic Wand Fluffy Hat"
"6989378485","Enigma","Zai","Win","5","5","24","5.80","570","579","422","54","28","68952","5490","0","31510","Blink Dagger Refresher Orb Black King Bar Linken's Sphere Octarine Core Aghanim's Scepter"
"6989378485","Invoker","-","Win","19","3","14","11.00","783","701","560","13","30","73931","10217","0","40130","Octarine Core Scythe of Vyse Refresher Orb Boots of Travel 2 Black King Bar Linken's Sphere"
"6989378485","Weaver","MiCKe","Win","11","7","21","4.57","729","744","638","10","30","62489","11743","0","37480","Aegis of the Immortal Black King Bar Satanic Nullifier Eye of Skadi Gleipnir"
"6989258442","Luna","23savage","Loss","3","4","6","2.25","659","705","466","11","22","31008","2650","0","23720","Mask of Madness  Manta Style Daedalus Hurricane Pike Black King Bar"
"6989258442","Primal Beast","Kpii","Win","7","2","21","14.00","489","651","206","10","22","15245","1837","9383","14630","Wind Lace Guardian Greaves Platemail Heaven's Halberd Crimson Guard Magic Stick"
"6989258442","Tusk","DJ","Win","2","7","23","3.57","320","479","74","2","18","12269","276","0","10845","Boots of Speed Blink Dagger Magic Stick Aghanim's Scepter Aether Lens"
"6989258442","Templar Assassin","Gabbi","Win","13","2","16","14.50","826","908","455","10","26","46402","15151","0","30745","Desolator Satanic Daedalus Aghanim's Scepter Hurricane Pike Black King Bar"
"6989258442","Crystal Maiden","Jaunuel","Win","2","2","21","11.50","314","490","51","2","19","11905","548","0","11500","Boots of Speed Aeon Disk Wraith Band Force Staff Sentry Ward Gem of True Sight"
"6989258442","Death Prophet","Armel","Win","8","1","18","26.00","649","836","336","12","24","29977","13113","0","24790","Blink Dagger Shiva's Guard Black King Bar Power Treads Kaya and Sange Assault Cuirass"
"6989258442","Marci","Q","Loss","4","8","9","1.62","285","375","62","2","16","11236","152","981","10955","Sentry Ward Magic Wand Black King Bar Phase Boots Skull Basher Enchanted Mango"
"6989258442","Tiny","Mikoto","Loss","0","9","4","0.44","325","390","147","8","17","13537","5","0","10675","Power Treads Blink Dagger Black King Bar Magic Wand Bottle Point Booster"
"6989258442","Treant Protector","Oli","Loss","0","5","8","1.60","253","330","57","7","15","11319","0","2816","9510","Force Staff Blink Dagger Smoke of Deceit Magic Wand Boots of Speed"
"6989258442","Visage","Jabz","Loss","6","6","5","1.83","463","482","268","9","19","18462","2679","5599","17235","Assault Cuirass Wraith Pact Mekansm Boots of Speed Magic Wand Drum of Endurance"
"6989152054","Invoker","Armel","Win","7","2","16","11.50","748","774","481","24","27","27420","12217","0","29790","Blink Dagger Black King Bar Linken's Sphere Boots of Travel Scythe of Vyse Octarine Core"
"6989152054","Batrider","Kpii","Win","9","8","14","2.88","453","572","271","5","22","17715","0","0","18535","Force Staff Boots of Travel Null Talisman Blink Dagger Refresher Orb Black King Bar"
"6989152054","Morphling","23savage","Loss","15","4","9","6.00","876","846","646","25","27","33759","13139","0","42995","Daedalus Swift Blink Hurricane Pike Linken's Sphere Eye of Skadi Black King Bar"
"6989152054","Rubick","Jabz","Loss","6","7","16","3.14","398","532","193","5","22","12481","376","4287","17495","Blink Dagger Force Staff Guardian Greaves Magic Wand Aghanim's Scepter"
"6989152054","Tusk","Q","Loss","4","12","22","2.17","277","452","64","0","20","11767","130","0","9945","Magic Wand Blink Dagger Dust of Appearance Phase Boots Aghanim's Scepter Cheese"
"6989152054","Queen of Pain","Mikoto","Loss","10","3","16","8.67","597","771","396","18","27","41503","854","0","24940","Power Treads Kaya and Sange Witch Blade Refresher Orb Black King Bar Linken's Sphere"
"6989152054","Drow Ranger","Gabbi","Win","8","6","17","4.17","823","804","579","8","27","35828","16833","0","29390","Eye of Skadi Manta Style Silver Edge Power Treads Hurricane Pike Black King Bar"
"6989152054","Treant Protector","Oli","Loss","1","9","19","2.22","245","367","51","6","18","8715","0","4941","11335","Observer and Sentry Wards Blink Dagger Boots of Speed Smoke of Deceit Magic Wand Force Staff"
"6989152054","Crystal Maiden","Jaunuel","Win","5","9","23","3.11","321","503","43","4","21","14591","95","3489","13180","Boots of Speed Aeon Disk Mekansm Force Staff Cloak Gem of True Sight"
"6989152054","Tiny","DJ","Win","6","11","18","2.18","326","496","97","1","21","18265","931","0","13425","Tranquil Boots Blink Dagger Force Staff Eul's Scepter of Divinity Aeon Disk"
"6989082301","Mirana","Tims","Win","4","1","10","14.00","347","437","73","2","17","11583","155","103","12950","Force Staff Lotus Orb Tranquil Boots Magic Wand Vladmir's Offering Gem of True Sight"
"6989082301","Templar Assassin","Raven","Win","9","3","9","6.00","790","841","469","7","24","22918","16800","0","27695","Swift Blink Hurricane Pike Desolator Power Treads Daedalus Black King Bar"
"6989082301","Tidehunter","Kuku","Win","1","4","18","4.75","439","622","182","9","21","6639","639","4041","15370","Guardian Greaves Wraith Band Gem of True Sight Blink Dagger Force Staff Pipe of Insight"
"6989082301","Tusk","XNova","Loss","0","8","7","0.88","194","258","22","1","13","4177","153","0","6185","Magic Wand Observer and Sentry Wards Tranquil Boots Dust of Appearance"
"6989082301","Treant Protector","Eyyou","Win","2","5","17","3.80","328","404","69","3","17","5904","0","6157","11020","Magic Wand Force Staff Blink Dagger Tranquil Boots Dust of Appearance Healing Salve"
"6989082301","Rubick","Xepher","Loss","3","6","10","2.17","263","335","63","7","15","13369","270","1375","9685","Magic Wand Force Staff Blink Dagger Dust of Appearance Arcane Boots Mekansm"
"6989082301","Nature's Prophet","Fbz","Loss","5","3","6","3.67","624","685","434","14","22","14876","4527","0","24065","Gleipnir Black King Bar Satanic Power Treads Blight Stone Assault Cuirass"
"6989082301","Primal Beast","Yopaj","Loss","5","2","7","6.00","422","520","204","8","19","18850","0","110","16860","Phase Boots Platemail Magic Wand Blink Dagger Aghanim's Scepter Black King Bar"
"6989082301","Tiny","Karl","Win","8","4","14","5.50","659","850","321","11","24","30849","11365","0","24535","Power Treads Blink Dagger Assault Cuirass Black King Bar Silver Edge Echo Sabre"
"6989082301","Drow Ranger","Natsumi-","Loss","3","5","6","1.80","546","695","346","20","22","14124","1530","0","19055","Hurricane Pike Black King Bar Power Treads Silver Edge Magic Wand"
"6989010862","Disruptor","XNova","Loss","1","6","7","1.33","203","243","24","1","11","7980","0","0","6315","Dust of Appearance Wind Lace Observer and Sentry Wards Boots of Speed Ogre Axe Point Booster"
"6989010862","Terrorblade","Raven","Win","3","2","6","4.50","654","616","343","4","18","10253","13209","0","20280","Manta Style Dragon Lance Wraith Band Eye of Skadi Power Treads Black King Bar"
